Regional,Elemento,Rodovia,Levantamento,Km,Extensão (m),Dimensão (m),Tipo,Latitude-montante,Longitude-montante,Latitude-jusante,Longitude-jusante
CGR 04,Bueiro,SP 319,29/10/2024,"3,4100","30,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4855000","-48,5323000","-21,4857000","-48,5322000"
CGR 04,Bueiro,SP 319,29/10/2024,"4,0250","22,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4803000","-48,5312000","-21,4803000","-48,5311000"
CGR 04,Bueiro,SP 319,29/10/2024,"4,0500","8,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4800000","-48,5309000","-21,4801000","-48,5309000"
CGR 04,Bueiro,SP 319,29/10/2024,"4,4750","13,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4765000","-48,5302000","-21,4764000","-48,5302000"
CGR 04,Bueiro,SP 319,29/10/2024,"4,4900","13,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4763000","-48,5304000","-21,4761000","-48,5303000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,4100","18,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4679000","-48,5287000","-21,4677000","-48,5287000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,4300","32,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4678000","-48,5284000","-21,4676000","-48,5286000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,5000","52,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4567000","-48,5284000","-21,4663000","-48,5284000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,5600","36,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4663000","-48,5284000","-21,4659000","-48,5283000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,5850","5,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4662000","-48,5281000","-21,4662000","-48,5281000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,7580","2,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4650000","-48,5279000","-21,4650000","-48,5279000"
CGR 04,Bueiro,SP 319,29/10/2024,"5,7600","22,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4650000","-48,5279000","-21,4650000","-48,5280000"
CGR 04,Bueiro,SP 319,29/10/2024,"6,0500","34,50","0,60",Bueiro Simples Tubular de Concreto,"-21,4624000","-48,5274000","-21,4624000","-48,5274000"
CGR 04,Bueiro,SP 319,29/10/2024,"6,8000","21,50","0,80",Bueiro Simples Tubular de Concreto,"-21,4557000","-48,5258000","-21,4557000","-48,5259000"
CGR 04,Bueiro,SP 319,29/10/2024,"6,8000","25,50","0,80",Bueiro Simples Tubular de Concreto,"-21,4557000","-48,5262000","-21,4557000","-48,5259000"
CGR 04,Bueiro,SP 319,29/10/2024,"6,8100","20,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4556000","-48,5260000","-21,4554000","-48,5260000"
CGR 04,Bueiro,SP 319,29/10/2024,"6,8700","21,50","0,80",Bueiro Simples Tubular de Concreto,"-21,4551000","-48,5259000","-21,4550000","-48,5256000"
CGR 04,Bueiro,SP 319,29/10/2024,"6,9650","6,50","0,60",Bueiro Simples Tubular de Concreto,"-21,4543000","-48,5256000","-21,4543000","-48,5256000"
CGR 04,Bueiro,SP 319,29/10/2024,"7,0000","18,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4541000","-48,5258000","-21,4539000","-48,5258000"
CGR 04,Bueiro,SP 319,29/10/2024,"7,0300","23,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4539000","-48,5258000","-21,4537000","-48,5255000"
CGR 04,Bueiro,SP 319,29/10/2024,"7,4100","13,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4500000","-48,5250000","-21,4500000","-48,5250000"
CGR 04,Bueiro,SP 319,29/10/2024,"7,6850","15,00","0,40",Bueiro Simples Tubular de Concreto,"-21,4479000","-48,5243000","-21,4481000","-48,5243000"
CGR 04,Bueiro,SP 319,29/10/2024,"7,9100","19,50","0,80",Bueiro Simples Tubular de Concreto,"-21,4461000","-48,5235000","-21,4462000","-48,5233000"
CGR 04,Bueiro,SP 319,29/10/2024,"7,9600","13,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4455000","-48,5232000","-21,4457000","-48,5233000"
CGR 04,Bueiro,SP 319,29/10/2024,"8,2800","22,00","2,20",Bueiro Simples Celular de Concreto,"-21,4430000","-48,5232000","-21,4431000","-48,5246000"
CGR 04,Bueiro,SP 319,29/10/2024,"8,6200","11,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4403000","-48,5201000","-21,4403000","-48,5200000"
CGR 04,Bueiro,SP 319,29/10/2024,"8,7900","6,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4391000","-48,5193000","-21,4391000","-48,5193000"
CGR 04,Bueiro,SP 319,29/10/2024,"8,8300","33,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4386000","-48,5193000","-21,4386000","-48,5190000"
CGR 04,Bueiro,SP 319,29/10/2024,"8,9500","6,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4377000","-48,5186000","-21,4377000","-48,5186000"
CGR 04,Bueiro,SP 319,29/10/2024,"9,0500","10,00","0,60",Bueiro Simples Tubular de Concreto,"-21,4368000","-48,5183000","-21,4368000","-48,5183000"
CGR 04,Bueiro,SP 319,29/10/2024,"9,0800","23,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,4366000","-48,5182000","-21,4367000","-48,5180000"
CGR 04,Bueiro,SPA 107/333,12/11/2024,"0,2500","120,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2075790","-48,2012180","-21,2067640","-48,1998930"
CGR 04,Bueiro,SPA 107/333,12/11/2024,"0,5800","56,00","0,40",Bueiro Duplo Tubular de Concreto,"-21,2064080","-48,1991950","-21,2061560","-48,1987290"
CGR 04,Bueiro,SPA 107/333,12/11/2024,"0,9500","20,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,2047490","-48,1963960","-21,2048260","-48,1963190"
CGR 04,Bueiro,SPA 107/333,12/11/2024,"0,9600","10,00","1,50",Ovóide,"-21,2047490","-48,1963960","-21,2048260","-48,1963190"
CGR 04,Bueiro,SPA 107/333,12/11/2024,"0,9700","20,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,2047490","-48,1963960","-21,2048260","-48,1963190"
CGR 04,Bueiro,SPA 107/333,12/11/2024,"1,1050","35,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2038700","-48,1948750","-21,2041900","-48,1949510"
CGR 04,Bueiro,SPA 318/326,25/11/2024,"1,6500","26,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4608130","-48,3446060","-21,4606170","-48,3446520"
CGR 04,Bueiro,SPA 318/326,12/11/2024,"2,6800","30,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4606260","-48,3534300","-21,4608300","-48,3534420"
CGR 04,Bueiro,SPA 318/326,12/11/2024,"3,2900","15,00","0,60",Bueiro Simples Tubular Metálico,"-21,4608450","-48,3601280","-21,4608670","-48,3603440"
CGR 04,Bueiro,SPA 318/326,12/11/2024,"3,8300","34,00","1,40",Bueiro Duplo Tubular de Concreto,"-21,4606420","-48,3654950","-21,4606210","-48,3654920"
CGR 04,Bueiro,SPA 318/326,12/11/2024,"3,9500","30,00","1,00",Bueiro Simples Tubular de Concreto,"-21,4608340","-48,3663740","-21,4607120","-48,3663700"
CGR 04,Bueiro,SPA 318/326,12/11/2024,"4,3000","8,00","0,20",Bueiro Duplo Tubular de Concreto,"-21,4608760","-48,3702030","-21,4608760","-48,3702030"
CGR 04,Bueiro,SPA 318/326,12/11/2024,"6,0000","7,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4609140","-48,3866390","-21,4608940","-48,3867360"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"1,2500","16,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4048200","-48,6829000","-21,4049100","-48,6872600"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"2,0000","5,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3991140","-48,6790450","-21,3991850","-48,6789760"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"2,0000","5,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3992200","-48,6792910","-21,3992200","-48,6792910"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"2,3000","5,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3970680","-48,6776560","-21,3970150","-48,6775660"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"2,5500","6,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3941290","-48,6757230","-21,3941260","-48,6758410"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"3,3100","18,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3892650","-48,6726930","-21,3893520","-48,6725060"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"3,7000","26,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3858770","-48,6704020","-21,3859880","-48,6702300"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"4,3100","16,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3819320","-48,6677440","-21,3819680","-48,6676270"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"4,6000","5,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3798730","-48,6661390","-21,3799630","-48,6661820"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"5,1000","16,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3762400","-48,6636100","-21,3762400","-48,6636100"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"5,4500","40,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3734500","-48,6613500","-21,3738200","-48,6614000"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"5,5100","5,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3732980","-48,6610110","-21,3733800","-48,6610600"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"5,5500","5,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3729680","-48,6607870","-21,3729680","-48,6607870"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"5,9500","16,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3702400","-48,6585100","-21,3703800","-48,6583300"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"6,9600","34,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3629900","-48,6529400","-21,3630900","-48,6526400"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"7,1000","5,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3684740","-48,6567820","-21,3619630","-48,6523140"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"7,4600","5,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3589500","-48,6518440","-21,3589500","-48,6518440"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"7,5000","7,00","0,20",Bueiro Simples Tubular Metálico,"-21,3583600","-48,6514460","-21,3583600","-48,6514460"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"7,9000","8,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3549900","-48,6509300","-21,3548800","-48,6508900"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"8,6900","18,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3481000","-48,6490900","-21,3481500","-48,6488600"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"9,3000","6,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3429130","-48,6470310","-21,3429130","-48,6470310"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"9,3500","6,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3423100","-48,6467400","-21,3423100","-48,6467400"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"9,4800","6,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3415000","-48,6463500","-21,3414200","-48,6463000"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"9,6000","24,00","1,00",Bueiro Simples Tubular de Concreto,"-21,3402930","-48,6460350","-21,3404000","-48,6459000"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"9,8600","6,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3882160","-48,6449190","-21,3382160","-48,6449190"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"10,1000","96,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3550440","-48,6433030","-21,3356960","-48,6439220"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"10,1000","125,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3350880","-48,6432890","-21,3360720","-48,6438490"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"11,3200","28,00","1,00",Bueiro Simples Tubular de Concreto,"-21,3269200","-48,6370270","-21,3267930","-48,6371800"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"11,5000","5,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3261500","-48,6354680","-21,3260970","-48,6355680"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"11,5300","5,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3260940","-48,6352070","-21,3261470","-48,6352930"
CGR 04,Bueiro,SPA 341/310,27/11/2024,"2,5500","6,00","0,40",Bueiro Simples Tubular de Concreto,"-21,3950030","-48,6762880","-21,3950030","-48,6762880"
CGR 04,Bueiro,SPA 341/326,04/11/2024,"0,4500","38,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2629940","-48,3391270","-21,2629980","-48,3386070"
CGR 04,Bueiro,SPA 341/326,04/11/2024,"0,4500","52,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2627990","-48,3385940","-21,2629940","-48,3391270"
CGR 04,Bueiro,SPA 160/333,05/11/2024,"0,3200","13,00","0,80",Bueiro Simples Tubular de Concreto,"-21,4827530","-48,6185760","-21,4825930","-48,6186860"
CGR 04,Bueiro,SPA 160/333,05/11/2024,"0,6000","10,00","0,60",Bueiro Duplo Tubular de Concreto,"-21,4808400","-48,6203220","-21,4807940","-48,6204150"
CGR 04,Bueiro,SPA 160/333,05/11/2024,"0,8000","25,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,4795600","-48,6215000","-21,4797700","-48,6218000"
CGR 04,Bueiro,SP 253,26/11/2024,"204,6700","51,00","1,00",Bueiro Simples Tubular de Concreto,"-21,3168210","-48,1461490","-21,3169750","-48,1456480"
CGR 04,Bueiro,SP 253,26/11/2024,"204,9000","28,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,3163840","-48,1474790","-21,3161570","-48,1470900"
CGR 04,Bueiro,SP 253,22/10/2024,"205,3000","26,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3152600","-48,1511600","-21,3152600","-48,1511600"
CGR 04,Bueiro,SP 253,22/10/2024,"206,8500","18,00","2,50",Bueiro Simples Celular de Concreto,"-21,3140900","-48,1654800","-21,3138700","-48,1652300"
CGR 04,Bueiro,SP 253,26/11/2024,"207,0180","38,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3136840","-48,1668900","-21,3138510","-48,1654380"
CGR 04,Bueiro,SP 253,22/10/2024,"207,6000","20,00","0,80",Bueiro Simples Tubular de Concreto,"-21,3131300","-48,1724700","-21,3187800","-48,1323200"
CGR 04,Bueiro,SP 253,26/11/2024,"207,9000","16,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3127430","-48,1759070","-21,3127450","-48,1757130"
CGR 04,Bueiro,SP 253,22/10/2024,"210,0500","18,00","2,50",Bueiro Simples Celular de Concreto,"-21,3103600","-48,1959800","-21,3099800","-48,1957800"
CGR 04,Bueiro,SP 253,26/11/2024,"211,9000","11,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3032530","-48,2111140","-21,3031830","-48,2111840"
CGR 04,Bueiro,SP 253,26/11/2024,"211,9090","11,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3029520","-48,2109060","-21,3028700","-48,2109710"
CGR 04,Bueiro,SP 253,22/10/2024,"212,0000","43,00","3,60",Ovóide,"-21,3022220","-48,2125000","-21,3076700","-48,2126300"
CGR 04,Bueiro,SP 253,26/11/2024,"212,1500","20,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3015530","-48,2137280","-21,3016800","-48,2135640"
CGR 04,Bueiro,SP 253,26/11/2024,"212,1500","20,00","0,60",Bueiro Simples Tubular de Concreto,"-21,3015530","-48,2137280","-21,3018250","-48,2139960"
CGR 04,Bueiro,SP 253,26/11/2024,"213,0500","10,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2983780","-48,2212790","-21,2984100","-48,2211750"
CGR 04,Bueiro,SP 253,26/11/2024,"213,8000","21,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2983930","-48,2211490","-21,2950090","-48,2276220"
CGR 04,Bueiro,SP 253,26/11/2024,"213,8000","30,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2951940","-48,2276350","-21,2950560","-48,2278950"
CGR 04,Bueiro,SP 253,26/11/2024,"214,1000","36,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2941910","-48,2297130","-21,2940940","-48,2300650"
CGR 04,Bueiro,SP 253,26/11/2024,"214,1300","14,00","0,60",Bueiro Duplo Tubular de Concreto,"-21,2940940","-48,2300650","-21,2939040","-48,2300040"
CGR 04,Bueiro,SP 253,26/11/2024,"214,5500","16,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2923860","-48,2335440","-21,2922500","-48,2334000"
CGR 04,Bueiro,SP 253,26/11/2024,"214,7000","16,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2915960","-48,2352380","-21,2913770","-48,2351800"
CGR 04,Bueiro,SP 253,26/11/2024,"214,9800","12,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2902740","-48,2376910","-21,2900760","-48,2376380"
CGR 04,Bueiro,SP 253,11/09/2025,"215,0000","36,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2903660","-48,2377410","-21,2902460","-48,2377410"
CGR 04,Bueiro,SP 253,26/11/2024,"215,1500","24,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2899890","-48,2387320","-21,2897500","-48,2385420"
CGR 04,Bueiro,SP 253,22/10/2024,"215,5500","18,00","3,50",Bueiro Simples Celular de Concreto,"-21,2881300","-48,2420100","-21,2884100","-48,2421200"
CGR 04,Bueiro,SP 253,11/09/2025,"215,9000","10,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2867740","-48,2453790","-21,2867980","-48,2453790"
CGR 04,Bueiro,SP 253,26/11/2024,"215,9000","45,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2910750","-48,2363540","-21,2903510","-48,2377000"
CGR 04,Bueiro,SP 253,11/09/2025,"216,2000","16,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2854890","-48,2481260","-21,2853710","-48,2481260"
CGR 04,Bueiro,SP 253,11/09/2025,"216,5500","20,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2841450","-48,2513660","-21,2839710","-48,2513660"
CGR 04,Bueiro,SP 253,11/09/2025,"217,6000","15,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2843090","-48,2606710","-21,2842070","-48,2606710"
CGR 04,Bueiro,SP 253,11/09/2025,"217,6300","11,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2847630","-48,2612400","-21,2847220","-48,2612400"
CGR 04,Bueiro,SP 253,26/11/2024,"217,6500","42,00","0,60",Bueiro Duplo Tubular de Concreto,"-21,2846470","-48,2614020","-21,2841880","-48,2614080"
CGR 04,Bueiro,SP 253,26/11/2024,"217,6500","42,00","0,80",Bueiro Duplo Tubular de Concreto,"-21,2846470","-48,2614020","-21,2841880","-48,2614080"
CGR 04,Bueiro,SP 253,26/11/2024,"218,1300","20,00","0,60",Bueiro Duplo Tubular de Concreto,"-21,2840340","-48,2651390","-21,2838480","-48,2652080"
CGR 04,Bueiro,SP 253,26/11/2024,"218,1300","20,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,2840340","-48,2651390","-21,2838480","-48,2652080"
CGR 04,Bueiro,SP 253,11/09/2025,"218,7000","10,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2819640","-48,2708610","-21,2819820","-48,2708610"
CGR 04,Bueiro,SP 253,11/09/2025,"219,6000","18,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2795110","-48,2788530","-21,2794200","-48,2788530"
CGR 04,Bueiro,SP 253,11/09/2025,"220,0000","5,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2780390","-48,2829300","-21,2780390","-48,2829300"
CGR 04,Bueiro,SP 253,11/09/2025,"220,6000","26,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2769160","-48,2874060","-21,2767050","-48,2874060"
CGR 04,Bueiro,SP 253,26/11/2024,"220,7000","8,00","1,00",Bueiro Duplo Tubular de Concreto,"-21,2759840","-48,2897710","-21,2759370","-48,2897890"
CGR 04,Bueiro,SP 253,26/11/2024,"220,7000","6,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2760820","-48,2899510","-21,2760690","-48,2898530"
CGR 04,Bueiro,SP 253,26/11/2024,"221,2000","30,00","0,60",Bueiro Simples Tubular de Concreto,"-21,2748830","-48,2936460","-21,2750060","-48,2932210"
CGR 04,Bueiro,SP 253,26/11/2024,"221,5000","60,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2738040","-48,2957250","-21,2744090","-48,2948720"
CGR 04,Bueiro,SP 253,26/11/2024,"221,5000","18,00","0,60",Bueiro Duplo Tubular de Concreto,"-21,2739230","-48,2959630","-21,2738040","-48,2957250"
CGR 04,Bueiro,SP 305,28/11/2024,"0,2000","22,00","0,80",Bueiro Simples Tubular de Concreto,"-21,2589310","-48,3472570","-21,2588060","-48,3474380"
